"","scientific_name","lat","long","source"
"1","Onychodactylus koreanus",35.922385,127.427943,"GBIF"
"2","Onychodactylus koreanus",36.201364,127.342801,"GBIF"
"3","Onychodactylus koreanus",36.201402,127.343104,"GBIF"
"4","Onychodactylus koreanus",36.201572,127.343403,"GBIF"
"5","Onychodactylus koreanus",36.20137,127.343235,"GBIF"
"6","Onychodactylus koreanus",36.201331,127.343275,"GBIF"
"7","Onychodactylus koreanus",36.201335,127.343299,"GBIF"
"8","Onychodactylus koreanus",35.3366,127.691761,"GBIF"
"9","Onychodactylus koreanus",35.253904,127.777979,"GBIF"
"10","Onychodactylus koreanus",35.25134,127.669716,"GBIF"
"11","Onychodactylus koreanus",36.201272,127.342761,"GBIF"
"12","Onychodactylus koreanus",36.201307,127.343308,"GBIF"
"13","Onychodactylus koreanus",36.201593,127.343442,"GBIF"
"14","Onychodactylus koreanus",36.202011,127.343776,"GBIF"
"15","Onychodactylus koreanus",36.201876,127.343574,"GBIF"
"16","Onychodactylus koreanus",36.038653,127.217452,"GBIF"
"17","Onychodactylus koreanus",38.236276,128.403594,"GBIF"
"18","Onychodactylus koreanus",35.788823,128.075228,"GBIF"
"19","Onychodactylus koreanus",37.811956,127.457688,"GBIF"
"20","Onychodactylus koreanus",37.818635,127.451145,"GBIF"
"21","Onychodactylus koreanus",37.896714,127.521247,"GBIF"
"22","Onychodactylus koreanus",37.932971,127.434637,"GBIF"
"23","Onychodactylus koreanus",37.888179,127.570574,"GBIF"
"24","Onychodactylus koreanus",37.82649,127.501574,"GBIF"
"25","Onychodactylus koreanus",37.881266,127.465658,"GBIF"
"26","Onychodactylus koreanus",37.861029,127.517181,"GBIF"
"27","Onychodactylus koreanus",37.901858,127.557325,"GBIF"
"28","Onychodactylus koreanus",38.155445,127.498051,"GBIF"
"29","Onychodactylus koreanus",38.014326,127.462766,"GBIF"
"30","Onychodactylus koreanus",38.121002,127.525649,"GBIF"
"31","Onychodactylus koreanus",38.012166,127.507961,"GBIF"
"32","Onychodactylus koreanus",38.174294,127.407111,"GBIF"
"33","Onychodactylus koreanus",38.10928,127.56291,"GBIF"
"34","Onychodactylus koreanus",38.035336,127.467183,"GBIF"
"35","Onychodactylus koreanus",38.033715,127.593574,"GBIF"
"36","Onychodactylus koreanus",38.051362,127.561001,"GBIF"
"37","Onychodactylus koreanus",38.191437,127.562154,"GBIF"
"38","Onychodactylus koreanus",38.184008,127.492338,"GBIF"
"39","Onychodactylus koreanus",38.135357,127.444328,"GBIF"
"40","Onychodactylus koreanus",38.049664,127.52492,"GBIF"
"41","Onychodactylus koreanus",35.739146,128.046146,"GBIF"
"42","Onychodactylus koreanus",35.995036,128.780922,"GBIF"
"43","Onychodactylus koreanus",37.78383,128.528335,"GBIF"
"44","Onychodactylus koreanus",37.608204,128.585032,"GBIF"
"45","Onychodactylus koreanus",37.666589,128.545344,"GBIF"
"46","Onychodactylus koreanus",37.211622,129.131451,"GBIF"
"47","Onychodactylus koreanus",35.921317,127.429074,"GBIF"
"48","Onychodactylus koreanus",35.92142,127.428916,"GBIF"
"49","Onychodactylus koreanus",35.201408,127.77956,"GBIF"
"50","Onychodactylus koreanus",37.910888,127.812481,"GBIF"
"51","Onychodactylus koreanus",37.667103,128.632804,"GBIF"
"52","Onychodactylus koreanus",37.323587,129.008233,"GBIF"
"53","Onychodactylus koreanus",37.323564,129.008256,"GBIF"
"54","Onychodactylus koreanus",37.323711,129.008274,"GBIF"
"55","Onychodactylus koreanus",37.323417,129.00823,"GBIF"
"56","Onychodactylus koreanus",37.323508,129.008212,"GBIF"
"57","Onychodactylus koreanus",37.32361,129.008201,"GBIF"
"58","Onychodactylus koreanus",38.038551,127.997676,"GBIF"
"59","Onychodactylus koreanus",36.592219,129.228909,"GBIF"
"60","Onychodactylus koreanus",36.920269,129.170999,"GBIF"
"61","Onychodactylus koreanus",36.996478,129.17751,"GBIF"
"62","Onychodactylus koreanus",36.89685,129.117086,"GBIF"
"63","Onychodactylus koreanus",36.881535,129.082214,"GBIF"
"64","Onychodactylus koreanus",36.97774,129.04007,"GBIF"
"65","Onychodactylus koreanus",36.880178,129.192045,"GBIF"
"66","Onychodactylus koreanus",36.822465,129.105368,"GBIF"
"67","Onychodactylus koreanus",36.724394,129.255266,"GBIF"
"68","Onychodactylus koreanus",36.716624,129.206653,"GBIF"
"69","Onychodactylus koreanus",37.865013,128.464568,"GBIF"
"70","Onychodactylus koreanus",37.973376,128.467751,"GBIF"
"71","Onychodactylus koreanus",36.190949,127.333095,"GBIF"
"72","Onychodactylus koreanus",35.138441,127.606542,"GBIF"
"73","Onychodactylus koreanus",35.636795,127.446795,"GBIF"
"74","Onychodactylus koreanus",36.201269,127.342496,"GBIF"
"75","Onychodactylus koreanus",36.188805,127.333752,"GBIF"
"76","Onychodactylus koreanus",36.201513,127.342044,"GBIF"
"77","Onychodactylus koreanus",36.20105,127.342165,"GBIF"
"78","Onychodactylus koreanus",36.201269,127.342671,"GBIF"
"79","Onychodactylus koreanus",36.201457,127.343473,"GBIF"
"80","Onychodactylus koreanus",36.194888,127.334708,"GBIF"
"81","Onychodactylus koreanus",36.191083,127.333229,"GBIF"
"82","Onychodactylus koreanus",36.19435,127.334086,"GBIF"
"83","Onychodactylus koreanus",36.201655,127.340919,"GBIF"
"84","Onychodactylus koreanus",36.194653,127.334421,"GBIF"
"85","Onychodactylus koreanus",38.15034,127.583758,"GBIF"
"86","Onychodactylus koreanus",36.190055,127.33297,"GBIF"
"87","Onychodactylus koreanus",36.201788,127.34063,"GBIF"
"88","Onychodactylus koreanus",36.195004,127.334738,"GBIF"
"89","Onychodactylus koreanus",36.19505,127.334642,"GBIF"
"90","Onychodactylus koreanus",36.21872,127.340157,"GBIF"
"91","Onychodactylus koreanus",38.051369,127.950557,"GBIF"
"92","Onychodactylus koreanus",38.066287,127.887429,"GBIF"
"93","Onychodactylus koreanus",37.972312,127.657682,"GBIF"
"94","Onychodactylus koreanus",37.86094,128.486933,"GBIF"
"95","Onychodactylus koreanus",37.978265,128.425735,"GBIF"
"96","Onychodactylus koreanus",37.91564,128.583737,"GBIF"
"97","Onychodactylus koreanus",36.555085,127.586789,"GBIF"
"98","Onychodactylus koreanus",36.135342,127.336471,"GBIF"
"99","Onychodactylus koreanus",35.768653,127.938192,"GBIF"
"100","Onychodactylus koreanus",35.600266,127.913135,"GBIF"
"101","Onychodactylus koreanus",38.181119,127.954244,"GBIF"
"102","Onychodactylus koreanus",38.181196,127.954213,"GBIF"
"103","Onychodactylus koreanus",38.181199,127.953959,"GBIF"
"104","Onychodactylus koreanus",38.181357,127.953971,"GBIF"
"105","Onychodactylus koreanus",38.181286,127.954073,"GBIF"
"106","Onychodactylus koreanus",38.181334,127.953986,"GBIF"
"107","Onychodactylus koreanus",37.943982,127.083557,"GBIF"
"108","Onychodactylus koreanus",37.993484,127.521202,"GBIF"
"109","Onychodactylus koreanus",38.019451,127.524313,"GBIF"
"110","Onychodactylus koreanus",35.743858,127.180745,"GBIF"
"111","Onychodactylus koreanus",38.009483,127.5213,"GBIF"
"112","Onychodactylus koreanus",36.809855,129.084153,"GBIF"
"113","Onychodactylus koreanus",35.669448,127.473466,"GBIF"
"114","Onychodactylus koreanus",38.175364,127.821588,"GBIF"
"115","Onychodactylus koreanus",36.348019,127.201417,"GBIF"
"116","Onychodactylus koreanus",36.323473,127.268825,"GBIF"
"117","Onychodactylus koreanus",38.185289,127.898604,"GBIF"
"118","Onychodactylus koreanus",38.081595,127.966616,"GBIF"
"119","Onychodactylus koreanus",38.011675,127.936645,"GBIF"
"120","Onychodactylus koreanus",38.084067,127.968257,"GBIF"
"121","Onychodactylus koreanus",38.03587,127.970358,"GBIF"
"122","Onychodactylus koreanus",38.082138,127.976738,"GBIF"
"123","Onychodactylus koreanus",38.162951,127.953259,"GBIF"
"124","Onychodactylus koreanus",38.180874,127.95404,"GBIF"
"125","Onychodactylus koreanus",38.171307,127.914927,"GBIF"
"126","Onychodactylus koreanus",38.180933,127.953765,"GBIF"
"127","Onychodactylus koreanus",38.180946,127.953696,"GBIF"
"128","Onychodactylus koreanus",38.006843,127.991476,"GBIF"
"129","Onychodactylus koreanus",38.113295,127.998313,"GBIF"
"130","Onychodactylus koreanus",38.181054,127.953982,"GBIF"
"131","Onychodactylus koreanus",38.180901,127.953356,"GBIF"
"132","Onychodactylus koreanus",37.918803,128.404251,"GBIF"
"133","Onychodactylus koreanus",37.918978,128.403966,"GBIF"
"134","Onychodactylus koreanus",37.918691,128.404231,"GBIF"
"135","Onychodactylus koreanus",38.011559,127.875906,"GBIF"
"136","Onychodactylus koreanus",38.09445,127.833657,"GBIF"
"137","Onychodactylus koreanus",38.013896,127.90094,"GBIF"
"138","Onychodactylus koreanus",38.181043,127.954082,"GBIF"
"139","Onychodactylus koreanus",38.180945,127.953758,"GBIF"
"140","Onychodactylus koreanus",38.180965,127.953887,"GBIF"
"141","Onychodactylus koreanus",38.178353,127.954123,"GBIF"
"142","Onychodactylus koreanus",38.180928,127.953732,"GBIF"
"143","Onychodactylus koreanus",38.182193,127.951475,"GBIF"
"144","Onychodactylus koreanus",37.918852,128.403857,"GBIF"
"145","Onychodactylus koreanus",38.181251,127.954165,"GBIF"
"146","Onychodactylus koreanus",35.98146,128.73259,"GBIF"
"147","Onychodactylus koreanus",37.865189,128.464592,"GBIF"
"148","Onychodactylus koreanus",37.865225,128.46463,"GBIF"
"149","Onychodactylus koreanus",37.86507,128.464508,"GBIF"
"150","Onychodactylus koreanus",37.865079,128.464508,"GBIF"
"151","Onychodactylus koreanus",38.006462,127.524503,"GBIF"
"152","Onychodactylus koreanus",38.007164,127.524428,"GBIF"
"153","Onychodactylus koreanus",38.009295,127.521606,"GBIF"
"154","Onychodactylus koreanus",38.009235,127.51983,"GBIF"
"155","Onychodactylus koreanus",38.009087,127.519694,"GBIF"
