"","long","lat"
"1",127.720833333333,37.5291666666667
"2",129.1625,36.2291666666667
"3",129.229166666667,36.0291666666667
"4",128.0125,36.2458333333333
"5",127.4625,36.2625
"6",126.679166666667,34.5625
"7",126.9375,37.1208333333333
"8",128.770833333333,36.2541666666667
"9",128.620833333333,36.2208333333333
"10",127.929166666667,36.8375
"11",127.195833333333,37.7458333333333
"12",127.929166666667,36.4041666666667
"13",128.6125,37.9625
"14",128.8125,36.3291666666667
"15",126.195833333333,36.8208333333333
"16",128.970833333333,37.3375
"17",127.929166666667,36.7541666666667
"18",126.479166666667,36.7875
"19",127.170833333333,35.3958333333333
"20",127.3875,35.2625
"21",126.254166666667,34.3875
"22",127.445833333333,37.8708333333333
"23",126.704166666667,36.0208333333333
"24",127.579166666667,35.7458333333333
"25",127.404166666667,35.3541666666667
"26",126.2125,36.8958333333333
"27",128.6875,34.9041666666667
"28",126.8125,35.2125
"29",127.629166666667,34.8125
"30",127.704166666667,35.5791666666667
"31",128.529166666667,36.5875
"32",127.0625,35.8708333333333
"33",127.454166666667,36.6208333333333
"34",126.879166666667,37.3458333333333
"35",128.320833333333,38.3125
"36",128.8375,37.7875
"37",128.6375,35.7291666666667
"38",126.7375,37.4708333333333
"39",127.829166666667,34.9541666666667
"40",128.8375,35.4458333333333
"41",127.154166666667,34.8375
"42",126.879166666667,37.6041666666667
"43",127.6375,36.6041666666667
"44",127.095833333333,37.7458333333333
"45",126.8625,37.8208333333333
"46",126.895833333333,35.5791666666667
"47",127.1625,37.1041666666667
"48",127.029166666667,35.1541666666667
"49",127.854166666667,35.6625
"50",128.670833333333,36.7541666666667
"51",126.5625,33.2875
"52",126.604166666667,37.6875
"53",127.954166666667,36.8458333333333
"54",126.7125,34.7958333333333
"55",128.320833333333,37.6208333333333
"56",128.7875,36.8791666666667
"57",126.6875,33.5458333333333
"58",127.995833333333,37.9625
"59",129.195833333333,36.5291666666667
"60",126.945833333333,34.6125
"61",128.329166666667,38.0291666666667
"62",127.145833333333,34.6958333333333
"63",126.929166666667,37.4708333333333
"64",128.179166666667,36.3291666666667
"65",127.904166666667,36.7125
"66",128.079166666667,37.1208333333333
"67",127.945833333333,36.2375
"68",127.095833333333,37.4875
"69",126.995833333333,36.0291666666667
"70",127.954166666667,38.1541666666667
"71",128.554166666667,36.9291666666667
"72",128.629166666667,35.6458333333333
"73",127.204166666667,37.0875
"74",128.029166666667,34.7958333333333
"75",128.429166666667,35.2708333333333
"76",128.5125,36.3958333333333
"77",129.1375,35.3625
"78",129.179166666667,35.3208333333333
"79",129.095833333333,37.2958333333333
"80",128.054166666667,38.1375
"81",128.145833333333,34.9541666666667
"82",128.0875,35.3041666666667
"83",128.695833333333,36.4541666666667
"84",128.0375,36.1208333333333
"85",127.9625,36.7458333333333
"86",129.170833333333,36.1458333333333
"87",126.645833333333,36.3375
"88",128.1375,36.7041666666667
"89",128.4875,35.8291666666667
"90",130.904166666667,37.5375
"91",127.245833333333,37.3541666666667
"92",127.804166666667,37.0291666666667
"93",128.179166666667,37.8125
"94",128.054166666667,36.7708333333333
"95",126.879166666667,37.6791666666667
"96",128.1625,38.2041666666667
"97",127.304166666667,35.4708333333333
"98",128.954166666667,37.6875
"99",127.445833333333,37.3125
"100",127.029166666667,37.2875
"101",129.020833333333,35.9708333333333
"102",127.845833333333,36.9458333333333
"103",129.245833333333,35.6708333333333
"104",128.2625,37.3375
"105",127.495833333333,35.1375
"106",126.995833333333,37.6791666666667
"107",127.1625,36.3791666666667
"108",127.920833333333,36.9541666666667
"109",127.320833333333,36.2958333333333
"110",128.6375,37.1625
"111",127.029166666667,35.5791666666667
"112",126.279166666667,34.6791666666667
"113",127.6625,36.2041666666667
"114",127.979166666667,37.1791666666667
"115",127.229166666667,37.1625
"116",126.704166666667,35.7458333333333
"117",128.020833333333,37.7208333333333
"118",129.154166666667,37.3125
"119",126.454166666667,35.0208333333333
"120",126.854166666667,35.0375
"121",129.5375,36.0458333333333
"122",128.0375,37.2708333333333
"123",126.6625,33.3208333333333
"124",126.820833333333,35.4791666666667
"125",127.7125,38.0458333333333
"126",127.704166666667,35.9958333333333
"127",127.995833333333,35.4791666666667
"128",127.229166666667,36.5291666666667
"129",126.6875,35.3041666666667
"130",127.520833333333,36.7791666666667
"131",127.2875,34.5791666666667
"132",129.204166666667,37.3625
"133",129.120833333333,36.2958333333333
"134",128.1125,34.9291666666667
"135",128.8875,37.6125
"136",128.879166666667,35.2458333333333
"137",127.7125,37.2708333333333
"138",127.979166666667,37.0208333333333
"139",128.804166666667,35.1208333333333
"140",127.1125,37.8291666666667
"141",128.604166666667,36.2125
"142",128.0125,35.5791666666667
"143",126.5375,34.7875
"144",126.754166666667,33.4708333333333
"145",127.5875,38.0125
"146",127.645833333333,35.5708333333333
"147",128.4375,35.8291666666667
"148",128.879166666667,35.3541666666667
"149",127.729166666667,37.9125
"150",126.6625,36.5458333333333
"151",128.020833333333,36.1791666666667
"152",125.4625,34.6875
"153",127.5625,35.9291666666667
"154",127.854166666667,35.0541666666667
"155",128.704166666667,35.3708333333333
"156",128.154166666667,37.4208333333333
"157",129.3875,36.1625
"158",129.020833333333,37.6791666666667
"159",127.745833333333,37.9958333333333
"160",127.5875,35.4958333333333
"161",128.120833333333,38.0208333333333
"162",127.2375,36.5625
"163",126.2625,34.4125
"164",126.270833333333,34.6125
"165",128.995833333333,37.3208333333333
"166",127.170833333333,35.9958333333333
"167",127.2125,38.0875
"168",128.5375,36.1375
"169",128.2875,35.9041666666667
"170",128.045833333333,35.4708333333333
"171",129.0125,36.6125
"172",126.7875,35.3625
"173",128.820833333333,37.8541666666667
"174",127.295833333333,34.5791666666667
"175",127.2875,37.0791666666667
"176",127.154166666667,34.7541666666667
"177",128.5125,35.6375
"178",127.7375,36.8208333333333
"179",128.5125,36.8958333333333
"180",127.954166666667,36.9625
"181",127.0125,37.8625
"182",128.429166666667,36.1291666666667
"183",126.920833333333,36.4208333333333
"184",129.270833333333,35.3625
"185",127.979166666667,36.2291666666667
"186",127.645833333333,36.5291666666667
"187",127.404166666667,36.3541666666667
"188",127.345833333333,35.3625
"189",128.995833333333,36.8791666666667
"190",129.095833333333,36.1041666666667
"191",127.345833333333,35.2458333333333
"192",127.554166666667,37.7708333333333
"193",128.070833333333,35.5791666666667
"194",128.9375,36.0375
"195",127.104166666667,36.9875
"196",128.5875,35.3625
"197",126.670833333333,36.6875
"198",127.5875,36.8541666666667
"199",127.645833333333,36.3291666666667
"200",129.070833333333,37.3041666666667
"201",126.570833333333,37.2458333333333
"202",126.770833333333,36.1291666666667
"203",126.2875,34.5625
"204",128.5125,37.1041666666667
"205",128.120833333333,38.2791666666667
"206",127.8375,36.2291666666667
"207",126.5125,35.1708333333333
"208",127.0125,34.6208333333333
"209",127.8625,35.6208333333333
"210",127.2625,35.3791666666667
"211",127.229166666667,38.3291666666667
"212",127.420833333333,38.0125
"213",129.020833333333,36.7208333333333
"214",127.5625,35.3291666666667
"215",126.954166666667,37.8208333333333
"216",129.345833333333,36.4375
"217",127.495833333333,37.6041666666667
"218",128.079166666667,36.0958333333333
"219",128.170833333333,37.4708333333333
"220",127.604166666667,35.0708333333333
"221",128.8625,37.4125
"222",127.579166666667,35.0125
"223",126.845833333333,35.7458333333333
"224",129.095833333333,35.2458333333333
"225",129.2375,36.1958333333333
"226",127.754166666667,36.8875
"227",127.5375,34.8291666666667
"228",127.4125,36.9291666666667
"229",127.154166666667,34.9208333333333
"230",127.870833333333,37.9458333333333
"231",128.6375,35.2791666666667
"232",126.829166666667,37.1125
"233",128.620833333333,35.3458333333333
"234",127.345833333333,34.4875
"235",129.079166666667,35.5875
"236",126.795833333333,36.1541666666667
"237",127.295833333333,37.4208333333333
"238",127.145833333333,36.5458333333333
"239",127.420833333333,36.8791666666667
"240",128.945833333333,35.8958333333333
"241",126.5875,34.1625
"242",129.054166666667,35.7291666666667
"243",126.504166666667,36.8708333333333
"244",128.220833333333,35.8625
"245",127.829166666667,37.9625
"246",127.070833333333,36.2125
"247",127.1625,34.5875
"248",127.1125,35.4708333333333
